inn;predpriyatie;sayt;stranica;otkuda;zagolovok;kak
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/contacts/;меню;Контакты;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/contacts/;меню;Контакты для инвесторов;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/ir/contacts-for-investors/;меню;Контакты для инвесторов;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/media-center/press-office-contacts/;меню;Контакты пресс-службы;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/sustainability/esg-news/;меню;ESG-новости;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/media-center/press-releases/;меню;Пресс-релизы;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/media-center/press-kit/;меню;Корпоративный стиль;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/media-center/press-releases/16-proektov-nlmk-dlya-chistogo-vozdukha-v-lipetske-/;меню;16 проектов НЛМК для чистого воздуха в Липецке;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/media-center/press-releases/luchshie-inzhenery-strany-rabotayut-na-nlmk-/;меню;Лучшие инженеры страны работают на НЛМК;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/media-center/press-releases/nlmk-zapustil-v-rabotu-tretiy-3d-printer/;меню;НЛМК запустил в работу третий 3D-принтер;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/;меню;О компании;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/governance-system/;меню;Система корпоративного управления;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/meeting-of-shareholders/;меню;Собрание акционеров;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/board-of-directors/;меню;Совет директоров;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/president/;меню;Президент (Председатель Правления);
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/corporate-secretary/;меню;Корпоративный секретарь;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/regulatory-disclosure/;меню;Регулятивное раскрытие информации;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/equity-securities/;меню;Эмиссионные ценные бумаги;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/insider/;меню;Инсайдерам;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/audit-internal-control/;меню;Система контроля финансово-хозяйственной деятельности;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/for-clients/real-estate/;меню;Аренда и продажа недвижимого имущества;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/key-facts/;меню;Ключевые факты;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/business-model/;меню;Бизнес-модель;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/documents/;меню;Документы;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/group-structure/;меню;Структура группы;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/map-of-assets/;меню;География активов;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/history/;меню;История НЛМК;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/equity-securities/dividends/;меню;Дивиденды;
4823006703;"ПАО ""НЛМК""";https://nlmk.com;https://nlmk.com/ru/about/governance/equity-securities/the-register-of-shareholders/;меню;Реестр акционеров;
1655283577;"ООО ""НАНОФАРМА ДЕВЕЛОПМЕНТ""";https://izvarino-pharma.ru;https://izvarino-pharma.ru/company/news;меню;Все новости;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/cobc/rukovodstvo-po-prinyatiyu-resheniy;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/media_contacts;меню;Контакты для СМИ;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/ask-nestle/our-company/answers/contact;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/newscomp;меню;Новости компании;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases;меню;Пресс-релизы;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/renewable-sources;меню;«Нестле» перевела российские фабрики компании на электроэнергию из возобновляемы;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/social-report-2021;меню;«Нестле Россия» представила отчет «Создание общих ценностей и устойчивое развити;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/newscomp/28-05-2018;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle-virgin-plastic;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/euro-plastic-pact;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/euro-plastic-pact;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/nestle-virgin-plastic;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/full/year/results/2019;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/covid-19;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/26-03;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/27-03;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle-healthy-kids-online;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/nestle-covid-help;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/covid-19-help;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/donations-covid19;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/purina-donaitions-covid19;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/donations-covid-19;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle_donations_covid-19;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/donations-cepi;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/cepi_donation;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/net-zero-recovery;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/zero_net_emissions;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/donations-kuban;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/nestle_donations_perm;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/healthier/kids/summer;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle-healthy-kids-summer;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/purina-green-energy;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle/purina/green/energy;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/purina-liveclear;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/purina-liveclear;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/donations-med-staff;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle-russia/donations/roscongress;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/pressreleases/allpressreleases/nestle/effie/awards;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle_effie_awards;карта;;
7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";https://www.nestle.ru;https://www.nestle.ru/media/news/nestle_ftse4good_2020;карта;;
7448000013;"АО ""ЧЦЗ""";https://zinc.ru;https://zinc.ru/staff/podgotovka-i-obuchenie-personala/;меню;Персонал;
7448000013;"АО ""ЧЦЗ""";https://zinc.ru;https://zinc.ru/contacts/kak-s-nami-svyazatsya/;меню;Контакты;
7448000013;"АО ""ЧЦЗ""";https://zinc.ru;https://zinc.ru/contacts/rekvizity/;меню;Реквизиты;
7448000013;"АО ""ЧЦЗ""";https://zinc.ru;https://zinc.ru/press_room/novosti/;меню;Новости;
7448000013;"АО ""ЧЦЗ""";https://zinc.ru;https://zinc.ru/press_room/fotogalereya/;меню;Фотогалерея;
7448000013;"АО ""ЧЦЗ""";https://zinc.ru;https://zinc.ru/about/o-nas/;меню;О компании;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/contacts;меню;���������� ����������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/contacts/mapdrive;меню;����� �������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/contacts/prodagi;меню;����� ������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/contacts/rekvizit;меню;��������� ������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news;меню;�������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-546.html;меню;����� ���������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-545.html;меню;��������� ��������� ����;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-544.html;меню;����������� 2026;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-543.html;меню;�������� � ��������� � �������� ����� �� �����;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-542.html;меню;������� �� ������ ALMA ceramica;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-541.html;меню;������� �� �������������������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/news/news-540.html;меню;������ ������ ����������;
6664006956;"АО ""ЗКИ""";https://uralceramica.ru;https://uralceramica.ru/factory/about;меню;�����;
7455010284;"ООО ""АЛЬКОР""";https://alikor.com;https://alikor.com/contacts;меню;Контакты;
7455010284;"ООО ""АЛЬКОР""";https://alikor.com;https://alikor.com/about;меню;о нас;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/about/rukovodstvo/;меню;Руководство;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/contacts/;меню;Контакты;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/news/287/;меню;Праздник Весны и Труда в ООО «КАМАЗ‑Энерго»;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/news/284/;меню;Мероприятие, посвящённое Международному женскому дню.;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/news/283/;меню;Присвоение медали «Волонтёру России».;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/news/280/;меню;Мероприятие, посвящённое Дню защитника Отечества.;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/news/;меню;Показать все;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/about/press/media/;меню;Медиаматериалы;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/about/;меню;О компании;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/about/work_safety/politika/;меню;Политика качества, экологии, охраны труда и промышленной безопасности;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/about/work_safety/ocenki-uslovij/;меню;Специальные оценки условий труда;
1650157635;"ООО ""КАМАЗ-ЭНЕРГО""";https://new.kamaz-energo.ru;https://new.kamaz-energo.ru/about/investment/program/;меню;Инвестиционная программа;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/podrazdeleniya/;меню;Подразделения;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/OOOPenzenskayaagrarnayakompaniyaobuchilomekhanizatorovpenzenskikhpodrazdeleniyPAOGruppaCHerkizovo/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/rukovoditeli-napravleniy2/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/upravlenie-personalom_/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/v-peterburge-obsudili-postavki-kirovtsev-s-rukovodstvom-korolevstva-tailand/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/rukovodstvo-stavropolskogo-kraya-poznakomilos-s-obnovlyennoy-lineykoy-kirovtsev-k-744r/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/zavod-provyel-obuchenie-rukovoditeley-regionalnykh-servisnykh-tsentrov/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/vstrecha-gubernatora-altayskogo-kraya-s-rukovodstvom-zavoda/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/career/direktsiya-po-personalu/;меню;Дирекция по персоналу;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/otdel-prodazh/;меню;Контакты отдела продаж;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/garantiyno-servisnaya-sluzhba/;меню;Контакты гарантийно-сервисной службы Завода;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/service/kontakty-servisnykh-sluzhb-postavshchikov/;меню;Контакты сервисных служб поставщиков;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/zakupki-i-logistika/;меню;Закупки и логистика;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/sluzhba-glavnogo-inzhenera/;меню;Служба главного инженера;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/glavnyy-konstruktor/;меню;Инженерный центр;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/glavnyy-tekhnolog/;меню;Главный технолог;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/rekvizity/;меню;Реквизиты;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/adres-i-karta-proezda/;меню;Адрес и карта проезда;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/;меню;контакты;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/contacts/tekhnicheskiy-kontrol/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/zavod-razvivaet-kontakty-s-regionami-rossii/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/kirovskiy-zavod-ukreplyaet-kontakty-s-kurskoy-oblastyu/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/Agritekhnika2019podarilanamnovyekontaktyiprodazhi/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/prc-contacts/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/;меню;Новости;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/kolonka-direktora/;меню;Колонка директора;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/logotipes;меню;Логотипы и фото;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/poleznye-stati;меню;Полезные статьи;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/blog/;меню;Блог;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/;меню;пресс-центр;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/novinkidemopokaziavtonomnoevozhdenie/;меню;подробнее;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/ObnovlenieseriiKIROVETSK7Mrossiyskoeserdtseinovyestandartynadezhnosti/;меню;подробнее;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/OriginalnyezapasnyechastidlyatekhnikiKIROVETSgarantiyanadezhnostiieffektivnostivasheyraboty/;меню;подробнее;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/TipovyeoshibkipriobsluzhivaniiiekspluatatsiitraktorovKIROVETSikakikhizbezhat/;меню;подробнее;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/logotipes/;меню;Логотипы;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/poleznye-stati/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/wallpapers/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/kirovets-vozvrashchaetsya-v-pribaltiku/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/kazakhstan-glavnyy-eksportnyy-rynok-kirovtsev/;карта;;
7805059867;"АО ""ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД""";https://kirovets-ptz.com;https://kirovets-ptz.com/press/news/kirovtsy-pomogut-raskryt-agrarnyy-potentsial-omskoy-oblasti/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/responsibility/ecology/prirodookhrannye-aspekty-khozyaystvennoy-deyatelnosti/struktura-ekologicheskogo-menedzhmenta/;меню;Структура экологического менеджмента;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/investors/dividends/for-trust-management-companies-acting-for-the-benefit-of-the-russian-organization/;меню;Управляющим компаниям;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/responsibility/personnel_policy/upravlenie-personalom/;меню;Управление персоналом;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/investors/old/aktsioneram-upravlyayushchim-kompaniyam-i-nominalnym-derzhatelyam/for-trust-management-companies-acting-for-the-benefit-of-the-russian-organization/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/responsibility/personnel_policy/politika-v-oblasti-obrabotki-i-bezopasnosti-personalnykh-dannykh/;меню;Политика ПАО «Сургутнефтегаз» в области обработки и безопасности персональных да;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/responsibility/ecology/prirodookhrannye-aspekty-khozyaystvennoy-deyatelnosti/publikatsii/dlya-obshcheniya-s-korennymi-zhitelyami-sotrudniki-surgutneftegaza-izbrali-novyy-format-obshcheniya/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/investors/contact-details-for-ir-inquiries-consultations/;меню;Контактная информация для обращения/получения консультации по IR-вопросам;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/contacts/;меню;Контакты;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/investors/old/contact-details-for-ir-inquiries-consultations/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/career/sluzhba-po-trudoustroystvu/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/karera/sluzhba-po-trudoustroystvu/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/responsibility/ecology/prirodookhrannye-aspekty-khozyaystvennoy-deyatelnosti/publikatsii/shkolniki-surgutskogo-rayona-uznali-o-spetsifike-raboty-ekologicheskoy-sluzhby-upravleniya-i-sposoba/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/press-center/;меню;Пресс-центр;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/press-center/press_releases/;меню;Пресс-релизы;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/press-center/press_releases/oao-surgutneftegaz-soobshchaet-2017/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/press-center/press_releases/pao-surgutneftegaz-predosteregaet-ot-otnosheniy-s-kompaniyami-dvoynikami/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/press-center/press_releases/pao-surgutneftegaz-prekratilo-uchastie-v-ooo-strakhovoe-obshchestvo-surgutneftegaz/;карта;;
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";https://www.surgutneftegas.ru;https://www.surgutneftegas.ru/press-center/press_releases/surgutneftegas-pjsc-warns-against-negotiating-and-entering-into-transactions-with-the-clone-companie/;карта;;
